repo_name,bin,merged,rejected,merged_latency_h,rejected_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after
manyfold3d/manyfold,6,105,8,25.30670634920635,211.15784722222222,0,Ruby,1837,35,12099,1790,13,1,6
matter-labs/foundry-zksync,-6,23,3,94.99008454106279,522.6533333333333,0,Rust,387,441,6947,1070,1,0,0
matter-labs/foundry-zksync,-5,16,3,81.35440972222221,23.077222222222222,0,Rust,387,441,6947,1070,2,0,0
matter-labs/foundry-zksync,-4,6,0,43.67185185185185,,0,Rust,387,441,6947,1070,3,0,0
matter-labs/foundry-zksync,-3,17,2,69.96488562091503,59.625972222222224,0,Rust,387,441,6947,1070,4,0,0
matter-labs/foundry-zksync,-2,16,13,102.17539930555556,103.68068376068376,0,Rust,387,441,6947,1070,5,0,0
matter-labs/foundry-zksync,-1,16,4,96.08239583333334,103.85881944444445,0,Rust,387,441,6947,1070,6,0,0
matter-labs/foundry-zksync,1,8,10,148.59680555555556,526.2376111111112,0,Rust,387,441,6947,1070,8,1,1
matter-labs/foundry-zksync,2,12,12,70.33777777777779,82.1075925925926,0,Rust,387,441,6947,1070,9,1,2
matter-labs/foundry-zksync,3,9,4,71.39351851851852,257.32423611111113,0,Rust,387,441,6947,1070,10,1,3
matter-labs/foundry-zksync,4,11,0,48.871944444444445,,0,Rust,387,441,6947,1070,11,1,4
matter-labs/foundry-zksync,5,14,9,57.99682539682539,0.25537037037037036,0,Rust,387,441,6947,1070,12,1,5
matter-labs/foundry-zksync,6,1,1,48.649166666666666,884.8638888888889,0,Rust,387,441,6947,1070,13,1,6
mcmonkeyprojects/SwarmUI,-6,3,6,14.426666666666668,1010.6887962962963,0,C#,3857,72,4545,558,1,0,0
mcmonkeyprojects/SwarmUI,-5,8,6,14.978923611111112,3.5756944444444443,0,C#,3857,72,4545,558,2,0,0
mcmonkeyprojects/SwarmUI,-4,4,2,17.634930555555556,94.27458333333334,0,C#,3857,72,4545,558,3,0,0
mcmonkeyprojects/SwarmUI,-3,9,4,81.2896913580247,112.91951388888889,0,C#,3857,72,4545,558,4,0,0
mcmonkeyprojects/SwarmUI,-2,13,4,54.485491452991454,460.7545833333333,0,C#,3857,72,4545,558,5,0,0
mcmonkeyprojects/SwarmUI,-1,22,6,68.5267803030303,71.12342592592593,0,C#,3857,72,4545,558,6,0,0
mcmonkeyprojects/SwarmUI,1,2,4,13.24125,12.73625,0,C#,3857,72,4545,558,8,1,1
mcmonkeyprojects/SwarmUI,2,16,3,189.695625,26.61712962962963,0,C#,3857,72,4545,558,9,1,2
mcmonkeyprojects/SwarmUI,3,5,4,5.734166666666667,6.229513888888889,0,C#,3857,72,4545,558,10,1,3
mcmonkeyprojects/SwarmUI,4,10,7,23.884888888888888,83.2711111111111,0,C#,3857,72,4545,558,11,1,4
mcmonkeyprojects/SwarmUI,5,4,8,13.253055555555555,9.695798611111112,0,C#,3857,72,4545,558,12,1,5
mcmonkeyprojects/SwarmUI,6,7,4,158.47448412698412,11.905277777777778,0,C#,3857,72,4545,558,13,1,6
memorysafety/ntpd-rs,-6,28,3,80.65451388888889,119.86685185185185,0,Rust,317,10,1201,1398,1,0,0
memorysafety/ntpd-rs,-5,1,7,0.36083333333333334,223.8865873015873,0,Rust,317,10,1201,1398,2,0,0
memorysafety/ntpd-rs,-4,10,3,119.71233333333332,113.75981481481482,0,Rust,317,10,1201,1398,3,0,0
memorysafety/ntpd-rs,-3,16,8,193.28229166666668,3457.2951041666665,0,Rust,317,10,1201,1398,4,0,0
memorysafety/ntpd-rs,-2,18,3,34.825123456790124,157.71435185185186,0,Rust,317,10,1201,1398,5,0,0
memorysafety/ntpd-rs,-1,10,6,44.45594444444445,187.68990740740742,0,Rust,317,10,1201,1398,6,0,0
memorysafety/ntpd-rs,1,21,7,70.85296296296296,110.2845238095238,0,Rust,317,10,1201,1398,8,1,1
memorysafety/ntpd-rs,2,6,15,54.30032407407408,44.043814814814816,0,Rust,317,10,1201,1398,9,1,2
memorysafety/ntpd-rs,3,6,15,41.78754629629629,81.95881481481482,0,Rust,317,10,1201,1398,10,1,3
memorysafety/ntpd-rs,4,1,15,20.705555555555556,89.5722037037037,0,Rust,317,10,1201,1398,11,1,4
memorysafety/ntpd-rs,5,26,12,35.54815170940171,350.7911805555555,0,Rust,317,10,1201,1398,12,1,5
memorysafety/ntpd-rs,6,11,16,130.2432070707071,109.20784722222223,0,Rust,317,10,1201,1398,13,1,6
memorysafety/sudo-rs,-6,23,1,132.87306763285025,1014.9122222222222,0,Rust,2857,30,1819,1115,1,0,0
memorysafety/sudo-rs,-5,27,4,78.6461316872428,15.668680555555556,0,Rust,2857,30,1819,1115,2,0,0
memorysafety/sudo-rs,-4,30,2,626.698037037037,0.26958333333333334,0,Rust,2857,30,1819,1115,3,0,0
memorysafety/sudo-rs,-3,19,0,214.72201754385964,,0,Rust,2857,30,1819,1115,4,0,0
memorysafety/sudo-rs,-2,20,1,100.94270833333334,0.2544444444444444,0,Rust,2857,30,1819,1115,5,0,0
memorysafety/sudo-rs,-1,31,3,56.6477329749104,633.0224999999999,0,Rust,2857,30,1819,1115,6,0,0
memorysafety/sudo-rs,1,18,1,422.8925,1759.8569444444445,0,Rust,2857,30,1819,1115,8,1,1
memorysafety/sudo-rs,2,12,0,36.559305555555554,,0,Rust,2857,30,1819,1115,9,1,2
memorysafety/sudo-rs,3,22,2,49.71330808080808,532.0704166666667,0,Rust,2857,30,1819,1115,10,1,3
memorysafety/sudo-rs,4,33,2,180.5803872053872,643.5790277777778,0,Rust,2857,30,1819,1115,11,1,4
memorysafety/sudo-rs,5,12,1,144.1455787037037,465.0097222222222,0,Rust,2857,30,1819,1115,12,1,5
memorysafety/sudo-rs,6,36,2,176.5984953703704,3163.69125,0,Rust,2857,30,1819,1115,13,1,6
modelcontextprotocol/modelcontextprotocol,-6,57,14,104.37349415204677,161.28190476190477,0,TypeScript,7489,323,3496,463,1,0,0
modelcontextprotocol/modelcontextprotocol,-5,33,12,147.19577441077442,169.1868287037037,0,TypeScript,7489,323,3496,463,2,0,0
modelcontextprotocol/modelcontextprotocol,-4,96,46,236.40671585648147,822.1596437198067,0,TypeScript,7489,323,3496,463,3,0,0
modelcontextprotocol/modelcontextprotocol,-3,60,22,147.16599537037035,970.5442676767677,0,TypeScript,7489,323,3496,463,4,0,0
modelcontextprotocol/modelcontextprotocol,-2,32,15,124.74161458333333,1449.6492222222223,0,TypeScript,7489,323,3496,463,5,0,0
modelcontextprotocol/modelcontextprotocol,-1,68,24,189.77162581699346,1860.0375231481482,0,TypeScript,7489,323,3496,463,6,0,0
modelcontextprotocol/modelcontextprotocol,1,44,16,527.8059911616161,1245.5145833333333,0,TypeScript,7489,323,3496,463,8,1,1
modelcontextprotocol/modelcontextprotocol,2,86,55,648.8996608527132,3520.2737474747473,0,TypeScript,7489,323,3496,463,9,1,2
modelcontextprotocol/modelcontextprotocol,3,37,13,371.15725975975977,2017.521923076923,0,TypeScript,7489,323,3496,463,10,1,3
modelcontextprotocol/modelcontextprotocol,4,68,24,442.25420343137256,1340.1545717592592,0,TypeScript,7489,323,3496,463,11,1,4
modelcontextprotocol/modelcontextprotocol,5,75,30,471.98004814814817,2068.010138888889,0,TypeScript,7489,323,3496,463,12,1,5
modelcontextprotocol/modelcontextprotocol,6,73,21,232.2157876712329,733.9807407407408,0,TypeScript,7489,323,3496,463,13,1,6
modelcontextprotocol/specification,-6,57,14,104.37349415204677,161.28190476190477,0,TypeScript,1428,28,375,463,1,0,0
modelcontextprotocol/specification,-5,33,12,147.19577441077442,169.1868287037037,0,TypeScript,1428,28,375,463,2,0,0
modelcontextprotocol/specification,-4,96,46,236.40671585648147,822.1596437198067,0,TypeScript,1428,28,375,463,3,0,0
modelcontextprotocol/specification,-3,60,22,147.16599537037035,970.5442676767677,0,TypeScript,1428,28,375,463,4,0,0
modelcontextprotocol/specification,-2,32,15,124.74161458333333,1449.6492222222223,0,TypeScript,1428,28,375,463,5,0,0
modelcontextprotocol/specification,-1,68,24,189.77162581699346,1860.0375231481482,0,TypeScript,1428,28,375,463,6,0,0
modelcontextprotocol/specification,1,44,16,527.8059911616161,1245.5145833333333,0,TypeScript,1428,28,375,463,8,1,1
modelcontextprotocol/specification,2,86,55,648.8996608527132,3520.2737474747473,0,TypeScript,1428,28,375,463,9,1,2
modelcontextprotocol/specification,3,37,13,371.15725975975977,2017.521923076923,0,TypeScript,1428,28,375,463,10,1,3
modelcontextprotocol/specification,4,68,24,442.25420343137256,1340.1545717592592,0,TypeScript,1428,28,375,463,11,1,4
modelcontextprotocol/specification,5,75,30,471.98004814814817,2068.010138888889,0,TypeScript,1428,28,375,463,12,1,5
modelcontextprotocol/specification,6,73,21,232.2157876712329,733.9807407407408,0,TypeScript,1428,28,375,463,13,1,6
motion-canvas/motion-canvas,-6,31,0,1.6591397849462366,,0,TypeScript,16647,96,954,1246,1,0,0
motion-canvas/motion-canvas,-5,37,0,2.0657132132132134,,0,TypeScript,16647,96,954,1246,2,0,0
motion-canvas/motion-canvas,-4,115,6,17.09863043478261,4.074675925925926,0,TypeScript,16647,96,954,1246,3,0,0
motion-canvas/motion-canvas,-3,94,8,21.87196513002364,64.57690972222223,0,TypeScript,16647,96,954,1246,4,0,0
motion-canvas/motion-canvas,-2,28,3,22.917549603174603,0.885462962962963,0,TypeScript,16647,96,954,1246,5,0,0
motion-canvas/motion-canvas,-1,65,13,29.55115811965812,798.281858974359,0,TypeScript,16647,96,954,1246,6,0,0
motion-canvas/motion-canvas,1,18,4,250.40907407407406,2200.836458333333,0,TypeScript,16647,96,954,1246,8,1,1
motion-canvas/motion-canvas,2,10,0,2.6086666666666667,,0,TypeScript,16647,96,954,1246,9,1,2
motion-canvas/motion-canvas,3,8,0,149.67586805555555,,0,TypeScript,16647,96,954,1246,10,1,3
motion-canvas/motion-canvas,4,5,1,192.35844444444444,4190.878611111111,0,TypeScript,16647,96,954,1246,11,1,4
motion-canvas/motion-canvas,5,12,2,205.25020833333335,3598.115277777778,0,TypeScript,16647,96,954,1246,12,1,5
motion-canvas/motion-canvas,6,14,3,131.0935515873016,1880.2363888888888,0,TypeScript,16647,96,954,1246,13,1,6
new-frontiers-14/frontier-station-14,-6,166,19,171.83062248995984,625.442529239766,0,C#,143,404,41633,915,1,0,0
new-frontiers-14/frontier-station-14,-5,177,25,129.48240583804144,606.8108555555556,0,C#,143,404,41633,915,2,0,0
new-frontiers-14/frontier-station-14,-4,124,16,172.88472222222222,111.95864583333334,0,C#,143,404,41633,915,3,0,0
new-frontiers-14/frontier-station-14,-3,98,10,153.3723214285714,251.64883333333333,0,C#,143,404,41633,915,4,0,0
new-frontiers-14/frontier-station-14,-2,147,28,144.7068405139834,788.8619444444445,0,C#,143,404,41633,915,5,0,0
new-frontiers-14/frontier-station-14,-1,133,19,155.60806390977444,310.04029239766083,0,C#,143,404,41633,915,6,0,0
new-frontiers-14/frontier-station-14,1,90,30,245.4639135802469,737.4446296296296,0,C#,143,404,41633,915,8,1,1
new-frontiers-14/frontier-station-14,2,150,42,403.9140981481481,1443.520734126984,0,C#,143,404,41633,915,9,1,2
new-frontiers-14/frontier-station-14,3,124,14,132.4195788530466,632.3978373015873,0,C#,143,404,41633,915,10,1,3
new-frontiers-14/frontier-station-14,4,107,25,227.516279854621,1062.8325333333332,0,C#,143,404,41633,915,11,1,4
new-frontiers-14/frontier-station-14,5,61,14,366.63210382513665,574.0743055555555,0,C#,143,404,41633,915,12,1,5
new-frontiers-14/frontier-station-14,6,37,10,523.3922672672674,200.97150000000002,0,C#,143,404,41633,915,13,1,6
nhost/nhost,-6,15,4,205.15427777777776,795.5213194444444,0,TypeScript,9104,125,7947,1786,1,0,0
nhost/nhost,-5,20,0,183.3534861111111,,0,TypeScript,9104,125,7947,1786,2,0,0
nhost/nhost,-4,14,1,95.89152777777778,4495.134722222222,0,TypeScript,9104,125,7947,1786,3,0,0
nhost/nhost,-3,33,3,101.09675084175085,7524.05425925926,0,TypeScript,9104,125,7947,1786,4,0,0
nhost/nhost,-2,53,5,175.77878406708595,201.19761111111112,0,TypeScript,9104,125,7947,1786,5,0,0
nhost/nhost,-1,79,1,46.77704289732771,0.46555555555555556,0,TypeScript,9104,125,7947,1786,6,0,0
nhost/nhost,1,51,1,178.1366557734205,15.776666666666667,0,TypeScript,9104,125,7947,1786,8,1,1
nhost/nhost,2,23,2,63.927053140096625,648.9234722222222,0,TypeScript,9104,125,7947,1786,9,1,2
nhost/nhost,3,90,11,148.02795061728395,1344.5118686868686,0,TypeScript,9104,125,7947,1786,10,1,3
nhost/nhost,4,68,7,77.57560866013073,1144.4202777777778,0,TypeScript,9104,125,7947,1786,11,1,4
nhost/nhost,5,110,7,103.9232803030303,226.13210317460317,0,TypeScript,9104,125,7947,1786,12,1,5
nhost/nhost,6,43,1,206.75005167958653,857.4022222222222,0,TypeScript,9104,125,7947,1786,13,1,6
obi1kenobi/cargo-semver-check,-6,47,1,31.446418439716314,159.12305555555557,0,Rust,244,4,188,1267,1,0,0
obi1kenobi/cargo-semver-check,-5,28,3,49.71887896825397,1677.489351851852,0,Rust,244,4,188,1267,2,0,0
obi1kenobi/cargo-semver-check,-4,8,0,45.488819444444445,,0,Rust,244,4,188,1267,3,0,0
obi1kenobi/cargo-semver-check,-3,44,1,9.563125,0.7102777777777778,0,Rust,244,4,188,1267,4,0,0
obi1kenobi/cargo-semver-check,-2,18,0,8.125277777777777,,0,Rust,244,4,188,1267,5,0,0
obi1kenobi/cargo-semver-check,-1,35,0,14.21084126984127,,0,Rust,244,4,188,1267,6,0,0
obi1kenobi/cargo-semver-check,1,43,4,71.3741149870801,60.13659722222222,0,Rust,244,4,188,1267,8,1,1
obi1kenobi/cargo-semver-check,2,12,3,320.4425694444445,596.3185185185185,0,Rust,244,4,188,1267,9,1,2
obi1kenobi/cargo-semver-check,3,6,0,69.39921296296296,,0,Rust,244,4,188,1267,10,1,3
obi1kenobi/cargo-semver-check,4,64,2,56.84751736111111,4059.800416666667,0,Rust,244,4,188,1267,11,1,4
obi1kenobi/cargo-semver-check,5,17,0,17.643366013071894,,0,Rust,244,4,188,1267,12,1,5
obi1kenobi/cargo-semver-check,6,13,1,5.411068376068377,248.41611111111112,0,Rust,244,4,188,1267,13,1,6
obi1kenobi/cargo-semver-checks,-6,47,1,31.446418439716314,159.12305555555557,0,Rust,1601,72,1189,1267,1,0,0
obi1kenobi/cargo-semver-checks,-5,28,3,49.71887896825397,1677.489351851852,0,Rust,1601,72,1189,1267,2,0,0
obi1kenobi/cargo-semver-checks,-4,8,0,45.488819444444445,,0,Rust,1601,72,1189,1267,3,0,0
obi1kenobi/cargo-semver-checks,-3,44,1,9.563125,0.7102777777777778,0,Rust,1601,72,1189,1267,4,0,0
obi1kenobi/cargo-semver-checks,-2,18,0,8.125277777777777,,0,Rust,1601,72,1189,1267,5,0,0
obi1kenobi/cargo-semver-checks,-1,35,0,14.21084126984127,,0,Rust,1601,72,1189,1267,6,0,0
obi1kenobi/cargo-semver-checks,1,43,4,71.3741149870801,60.13659722222222,0,Rust,1601,72,1189,1267,8,1,1
obi1kenobi/cargo-semver-checks,2,12,3,320.4425694444445,596.3185185185185,0,Rust,1601,72,1189,1267,9,1,2
obi1kenobi/cargo-semver-checks,3,6,0,69.39921296296296,,0,Rust,1601,72,1189,1267,10,1,3
obi1kenobi/cargo-semver-checks,4,64,2,56.84751736111111,4059.800416666667,0,Rust,1601,72,1189,1267,11,1,4
obi1kenobi/cargo-semver-checks,5,17,0,17.643366013071894,,0,Rust,1601,72,1189,1267,12,1,5
obi1kenobi/cargo-semver-checks,6,13,1,5.411068376068377,248.41611111111112,0,Rust,1601,72,1189,1267,13,1,6
offchainlabs/nitro,-6,54,12,546.490066872428,930.7033333333334,1,Go,907,142,22893,1556,1,0,0
offchainlabs/nitro,-5,100,22,248.87949722222223,416.82083333333327,1,Go,907,142,22893,1556,2,0,0
offchainlabs/nitro,-4,60,16,290.8790416666667,68.87864583333334,1,Go,907,142,22893,1556,3,0,0
offchainlabs/nitro,-3,64,22,100.42303819444444,1952.248952020202,1,Go,907,142,22893,1556,4,0,0
offchainlabs/nitro,-2,55,11,331.15039393939395,1484.5483585858585,1,Go,907,142,22893,1556,5,0,0
offchainlabs/nitro,-1,55,24,129.90937373737373,27.29142361111111,1,Go,907,142,22893,1556,6,0,0
offchainlabs/nitro,1,128,33,67.21158203125,72.42564814814816,1,Go,907,142,22893,1556,8,1,1
offchainlabs/nitro,2,117,62,70.66484805318139,169.16884408602152,1,Go,907,142,22893,1556,9,1,2
offchainlabs/nitro,3,94,54,98.69989657210402,389.97647633744856,1,Go,907,142,22893,1556,10,1,3
offchainlabs/nitro,4,52,42,579.1325854700855,153.18280423280424,1,Go,907,142,22893,1556,11,1,4
offchainlabs/nitro,5,77,34,396.7615367965368,986.0937254901961,1,Go,907,142,22893,1556,12,1,5
offchainlabs/nitro,6,111,25,301.7042992992993,130.0148,1,Go,907,142,22893,1556,13,1,6
olimorris/codecompanion.nvim,-6,69,5,11.036449275362319,65.73127777777778,0,Lua,6295,176,2747,735,1,0,0
olimorris/codecompanion.nvim,-5,45,5,2.3702654320987655,239.7816111111111,0,Lua,6295,176,2747,735,2,0,0
olimorris/codecompanion.nvim,-4,57,5,15.104152046783625,27.648277777777775,0,Lua,6295,176,2747,735,3,0,0
olimorris/codecompanion.nvim,-3,41,0,11.301388888888889,,0,Lua,6295,176,2747,735,4,0,0
olimorris/codecompanion.nvim,-2,88,14,5.495722853535354,25.40160714285714,0,Lua,6295,176,2747,735,5,0,0
olimorris/codecompanion.nvim,-1,150,7,5.555896296296296,232.53297619047618,0,Lua,6295,176,2747,735,6,0,0
olimorris/codecompanion.nvim,1,51,2,11.175038126361656,20.23638888888889,0,Lua,6295,176,2747,735,8,1,1
olimorris/codecompanion.nvim,2,78,4,30.892738603988608,8.858125000000001,0,Lua,6295,176,2747,735,9,1,2
olimorris/codecompanion.nvim,3,86,14,61.15639534883721,46.25956349206349,0,Lua,6295,176,2747,735,10,1,3
olimorris/codecompanion.nvim,4,78,12,59.4177386039886,50.00351851851852,0,Lua,6295,176,2747,735,11,1,4
olimorris/codecompanion.nvim,5,61,10,50.39835610200364,57.61916666666666,0,Lua,6295,176,2747,735,12,1,5
olimorris/codecompanion.nvim,6,70,10,46.7471746031746,177.8058611111111,0,Lua,6295,176,2747,735,13,1,6
openbao/openbao,-6,78,10,258.0432656695157,889.1152222222223,0,Go,5595,377,20316,783,1,0,0
openbao/openbao,-5,73,13,111.00271689497715,1416.5660256410256,0,Go,5595,377,20316,783,2,0,0
openbao/openbao,-4,57,2,174.8005604288499,8.190277777777778,0,Go,5595,377,20316,783,3,0,0
openbao/openbao,-3,93,4,140.89939068100358,1110.391875,0,Go,5595,377,20316,783,4,0,0
openbao/openbao,-2,69,9,262.83549114331726,1693.9871913580246,0,Go,5595,377,20316,783,5,0,0
openbao/openbao,-1,122,17,151.31723360655738,627.2930392156862,0,Go,5595,377,20316,783,6,0,0
openbao/openbao,1,84,13,192.79276124338625,666.2721153846154,0,Go,5595,377,20316,783,8,1,1
openbao/openbao,2,53,4,92.84969077568134,623.4798611111111,0,Go,5595,377,20316,783,9,1,2
openbao/openbao,3,130,8,274.24599145299146,2130.202013888889,0,Go,5595,377,20316,783,10,1,3
openbao/openbao,4,121,16,159.8590082644628,4290.658211805556,0,Go,5595,377,20316,783,11,1,4
openbao/openbao,5,153,30,193.84025236020335,2863.797611111111,0,Go,5595,377,20316,783,12,1,5
openbao/openbao,6,35,5,87.04457936507936,339.0936666666667,0,Go,5595,377,20316,783,13,1,6
paperless-ngx/paperless-ngx,-6,71,8,35.59774647887324,0.58,0,Python,37391,389,11176,1418,1,0,0
paperless-ngx/paperless-ngx,-5,43,11,37.71069121447029,4.620782828282828,0,Python,37391,389,11176,1418,2,0,0
paperless-ngx/paperless-ngx,-4,46,9,36.4188768115942,784.0169135802469,0,Python,37391,389,11176,1418,3,0,0
paperless-ngx/paperless-ngx,-3,47,8,77.14887115839244,151.5349652777778,0,Python,37391,389,11176,1418,4,0,0
paperless-ngx/paperless-ngx,-2,41,6,97.74014227642276,0.3482407407407407,0,Python,37391,389,11176,1418,5,0,0
paperless-ngx/paperless-ngx,-1,63,5,24.268108465608467,8.25311111111111,0,Python,37391,389,11176,1418,6,0,0
paperless-ngx/paperless-ngx,1,51,3,57.37704248366013,6.452314814814815,0,Python,37391,389,11176,1418,8,1,1
paperless-ngx/paperless-ngx,2,91,12,37.878864468864464,7.000347222222222,0,Python,37391,389,11176,1418,9,1,2
paperless-ngx/paperless-ngx,3,89,20,24.78227215980025,15.752555555555556,0,Python,37391,389,11176,1418,10,1,3
paperless-ngx/paperless-ngx,4,81,13,37.34241769547325,26.178141025641025,0,Python,37391,389,11176,1418,11,1,4
paperless-ngx/paperless-ngx,5,74,10,34.09503003003003,30.417833333333334,0,Python,37391,389,11176,1418,12,1,5
paperless-ngx/paperless-ngx,6,53,18,32.56241090146751,21.04304012345679,0,Python,37391,389,11176,1418,13,1,6
payjoin/rust-payjoin,-6,39,5,240.6966524216524,841.1396666666667,0,Rust,145,35,2261,1275,1,0,0
payjoin/rust-payjoin,-5,24,6,65.88258101851852,272.4589351851852,0,Rust,145,35,2261,1275,2,0,0
payjoin/rust-payjoin,-4,25,2,178.56375555555553,400.0073611111111,0,Rust,145,35,2261,1275,3,0,0
payjoin/rust-payjoin,-3,39,11,101.09348290598291,640.8953535353535,0,Rust,145,35,2261,1275,4,0,0
payjoin/rust-payjoin,-2,38,6,146.55595029239765,592.6325462962963,0,Rust,145,35,2261,1275,5,0,0
payjoin/rust-payjoin,-1,53,13,182.46482704402516,507.8432905982906,0,Rust,145,35,2261,1275,6,0,0
payjoin/rust-payjoin,1,64,12,118.4838671875,390.8546527777778,0,Rust,145,35,2261,1275,8,1,1
payjoin/rust-payjoin,2,10,2,61.371861111111116,129.17430555555555,0,Rust,145,35,2261,1275,9,1,2
payjoin/rust-payjoin,3,13,5,332.83371794871795,1422.8763888888889,0,Rust,145,35,2261,1275,10,1,3
payjoin/rust-payjoin,4,18,4,148.33587962962963,1829.4104861111111,0,Rust,145,35,2261,1275,11,1,4
payjoin/rust-payjoin,5,25,5,201.03725555555556,1004.4655,0,Rust,145,35,2261,1275,12,1,5
payjoin/rust-payjoin,6,49,10,83.98684807256237,774.62625,0,Rust,145,35,2261,1275,13,1,6
pendulum-project/ntpd-rs,-6,28,3,80.65451388888889,119.86685185185185,0,Rust,1019,34,2957,1398,1,0,0
pendulum-project/ntpd-rs,-5,1,7,0.36083333333333334,223.8865873015873,0,Rust,1019,34,2957,1398,2,0,0
pendulum-project/ntpd-rs,-4,10,3,119.71233333333332,113.75981481481482,0,Rust,1019,34,2957,1398,3,0,0
pendulum-project/ntpd-rs,-3,16,8,193.28229166666668,3457.2951041666665,0,Rust,1019,34,2957,1398,4,0,0
pendulum-project/ntpd-rs,-2,18,3,34.825123456790124,157.71435185185186,0,Rust,1019,34,2957,1398,5,0,0
pendulum-project/ntpd-rs,-1,10,6,44.45594444444445,187.68990740740742,0,Rust,1019,34,2957,1398,6,0,0
pendulum-project/ntpd-rs,1,21,7,70.85296296296296,110.2845238095238,0,Rust,1019,34,2957,1398,8,1,1
pendulum-project/ntpd-rs,2,6,15,54.30032407407408,44.043814814814816,0,Rust,1019,34,2957,1398,9,1,2
pendulum-project/ntpd-rs,3,6,15,41.78754629629629,81.95881481481482,0,Rust,1019,34,2957,1398,10,1,3
pendulum-project/ntpd-rs,4,1,15,20.705555555555556,89.5722037037037,0,Rust,1019,34,2957,1398,11,1,4
pendulum-project/ntpd-rs,5,26,12,35.54815170940171,350.7911805555555,0,Rust,1019,34,2957,1398,12,1,5
pendulum-project/ntpd-rs,6,11,16,130.2432070707071,109.20784722222223,0,Rust,1019,34,2957,1398,13,1,6
platformatic/platformatic,-6,136,13,27.426029411764706,170.26745726495727,0,JavaScript,1945,120,3976,1196,1,0,0
platformatic/platformatic,-5,90,2,27.56087962962963,0.7690277777777779,0,JavaScript,1945,120,3976,1196,2,0,0
platformatic/platformatic,-4,48,3,26.786851851851853,211.2724074074074,0,JavaScript,1945,120,3976,1196,3,0,0
platformatic/platformatic,-3,56,4,18.376934523809524,419.1925,0,JavaScript,1945,120,3976,1196,4,0,0
platformatic/platformatic,-2,33,1,27.659368686868685,2129.321111111111,0,JavaScript,1945,120,3976,1196,5,0,0
platformatic/platformatic,-1,33,1,59.27319865319865,0.006388888888888889,0,JavaScript,1945,120,3976,1196,6,0,0
platformatic/platformatic,1,32,3,66.69422743055556,265.6902777777778,0,JavaScript,1945,120,3976,1196,8,1,1
platformatic/platformatic,2,43,5,65.03098191214471,656.0276111111111,0,JavaScript,1945,120,3976,1196,9,1,2
platformatic/platformatic,3,68,12,66.75681372549019,162.8448148148148,0,JavaScript,1945,120,3976,1196,10,1,3
platformatic/platformatic,4,50,6,37.11826111111111,164.87074074074073,0,JavaScript,1945,120,3976,1196,11,1,4
platformatic/platformatic,5,56,3,29.860590277777778,499.9402777777778,0,JavaScript,1945,120,3976,1196,12,1,5
platformatic/platformatic,6,48,4,88.70652199074074,593.5842361111112,0,JavaScript,1945,120,3976,1196,13,1,6
polarsource/polar,-6,139,7,26.030831334932056,2194.2664682539685,0,Python,9556,112,13817,1070,1,0,0
polarsource/polar,-5,125,4,7.028115555555555,1588.2986805555556,0,Python,9556,112,13817,1070,2,0,0
polarsource/polar,-4,168,11,6.59316302910053,293.7111363636364,0,Python,9556,112,13817,1070,3,0,0
polarsource/polar,-3,170,12,40.82822712418301,112.20379629629629,0,Python,9556,112,13817,1070,4,0,0
polarsource/polar,-2,143,14,23.531260683760685,121.40486111111112,0,Python,9556,112,13817,1070,5,0,0
polarsource/polar,-1,266,43,20.91202694235589,568.4735206718345,0,Python,9556,112,13817,1070,6,0,0
polarsource/polar,1,337,30,10.146918892185955,235.83227777777776,0,Python,9556,112,13817,1070,8,1,1
polarsource/polar,2,421,27,10.692736210081817,134.41128600823046,0,Python,9556,112,13817,1070,9,1,2
polarsource/polar,3,301,29,13.437086563307492,417.28430076628354,0,Python,9556,112,13817,1070,10,1,3
polarsource/polar,4,445,46,18.560465667915107,475.56190217391304,0,Python,9556,112,13817,1070,11,1,4
polarsource/polar,5,518,43,14.07004987129987,178.50382428940569,0,Python,9556,112,13817,1070,12,1,5
polarsource/polar,6,562,83,18.546895017793595,249.55515729585008,0,Python,9556,112,13817,1070,13,1,6
quantumlib/Qualtran,-6,32,4,80.89555555555556,874.1540277777777,1,Python,321,32,1102,1274,1,0,0
quantumlib/Qualtran,-5,27,3,258.3714403292181,3848.726481481481,1,Python,321,32,1102,1274,2,0,0
quantumlib/Qualtran,-4,15,1,102.0837037037037,1295.3441666666668,1,Python,321,32,1102,1274,3,0,0
quantumlib/Qualtran,-3,9,1,131.41919753086418,647.4525,1,Python,321,32,1102,1274,4,0,0
quantumlib/Qualtran,-2,8,0,545.6261458333333,,1,Python,321,32,1102,1274,5,0,0
quantumlib/Qualtran,-1,19,2,82.73026315789474,4306.208333333333,1,Python,321,32,1102,1274,6,0,0
quantumlib/Qualtran,1,19,4,156.7802777777778,2183.265,1,Python,321,32,1102,1274,8,1,1
quantumlib/Qualtran,2,10,2,130.17952777777776,4404.376388888889,1,Python,321,32,1102,1274,9,1,2
quantumlib/Qualtran,3,6,5,509.41009259259266,1366.0569444444445,1,Python,321,32,1102,1274,10,1,3
quantumlib/Qualtran,4,2,2,25.121527777777775,393.265,1,Python,321,32,1102,1274,11,1,4
quantumlib/Qualtran,5,3,0,997.3671296296297,,1,Python,321,32,1102,1274,12,1,5
